編號,類型,標題,描述,生物多樣性,經濟,公共信任,氣候,社會,trigger_flag,required_flag,prohibit_flag,延遲旗標,延遲回合,額外資訊
36,事件,森林大火：澳洲野火,澳洲夏季高溫乾燥，引發大規模森林野火，摧毀大量森林棲地，並釋放大量二氧化碳。,-3,0,0,-5,-1,,,forestFireEvent,0, 森林大火，澳洲野火
37,事件,森林砍伐：亞馬遜雨林,亞馬遜雨林持續砍伐，造成森林面積縮減，碳排放量增加，加速氣候變遷。,-10,-5,-2,-7,-3,,,deforestationEvent,0, 森林砍伐，亞馬遜雨林
38,事件,極端天氣：冰雹災害,強烈冰雹侵襲農田，造成農作物受損，影響農業收成，增加農民損失。,-4,-3,0,-5,-1,,,extremeWeatherEvent,0, 極端天氣，冰雹災害
39,事件,盜獵：象牙走私,盜獵集團為牟取暴利，非法獵捕珍稀動物，走私象牙，導致非洲象族群數量銳減。,-9,-2,0,-2,0,,,poachingEvent,0, 盜獵，象牙走私
40,事件,黑面琵鷺：保育成果,台灣推動黑面琵鷺保育，族群數量顯著增加，成為國際保育的成功案例，提升台灣國際形象。 ,10,5,10,0,0,sanctuaryEstablished,,,0, 黑面琵鷺，保育成功
41,事件,農路擴建：石虎路殺,農村地區為改善交通，拓寬農路，導致石虎棲地破碎，增加路殺風險。,-6,-1,0,0,-1,,,habitatFragmentationEvent,0, 農路擴建，石虎路殺
42,事件,農藥污染：河川污染,農民過度使用農藥，雨水將農藥沖刷至鄰近河川，污染水體，危害水生生物與周遭環境。,-5,-2,-1,0,0,,,pesticideEvent,0, 農藥污染，河川污染
43,事件,福壽螺：水稻田危機,福壽螺大量繁殖，啃食水稻，嚴重危害農業生產與生態平衡。,-5,1,0,0,0,,,invasiveSpeciesEvent,0, 福壽螺，水稻田危機
44,事件,網路謠言：環境恐慌,社群媒體散播環境破壞謠言，造成民眾恐慌，對環保議題產生負面觀感，降低政府信任度。 ,0,0,-10,0,-5,,,misinformationEvent,0, 網路謠言，環境恐慌
45,事件,颱風：沿海災損,強烈颱風侵襲，摧毀沿海養殖設施，造成嚴重經濟損失，破壞生態，影響漁民生計。,-10,-10,-5,-15,0,,,extremeWeatherEvent,0, 颱風，沿海災損
46,事件,綠鬣蜥入侵：生態浩劫,綠鬣蜥在野外大量繁殖，破壞原生植被與生態系統，威脅本土物種。,-7,0,0,0,0,,,invasiveSpeciesEvent,0, 綠鬣蜥入侵，生態浩劫
47,事件,熱浪：能源需求,極端熱浪侵襲，導致電力需求激增，增加能源消耗，造成空污，影響人類健康，加劇森林火災風險。,-3,-2,-1,-5,0,,,extremeWeatherEvent,0, 熱浪，能源需求
48,事件,濕地開發：棲地破壞,政府批准濕地填海造地計畫，用於興建工業區，破壞水鳥等生物的棲息地。,-8,-3,0,-1,0,,,habitatFragmentationEvent,0, 濕地開發，棲地破壞
49,事件,環團抗議：開發案,建商計畫開發森林地，環保團體抗議，要求停止開發，保護珍貴森林資源。,-5,-5,10,0,5,,,protestEvent,0, 環團抗議，開發案
50,事件,環境犯罪：非法傾倒,不肖業者非法傾倒廢棄物，污染土壤及水源，危害生態環境。,-8,-5,-1,-1,-4,,,environmentalCrimeEvent,0, 環境犯罪，非法傾倒
51,事件,環境政策：執行不力,政府環境政策執行不力，導致環境污染問題惡化，降低民眾對政府的信任。 ,0,-3,-5,0,-3,,,policyFailureEvent,0, 環境政策不力，執行不力
52,事件,藥用植物：過度採集,山區居民為獲取藥材，過度採集珍稀植物，導致野外族群數量銳減，面臨絕種危機。,-7,1,0,0,0,,,overharvestingEvent,0, 藥用植物，過度採集
53,事件,礦業開發：山坡地破壞,礦業公司在山坡地進行開採，破壞植被，造成水土流失，影響生態環境。,-7,-4,0,-2,-3,,,miningEvent,0, 礦業開發，山坡地破壞
54,事件,藻類爆發：水體優養化,河川受到農業廢水與生活廢水污染，導致水體富營養化，藻類大量繁殖，造成水質惡化與魚類死亡。,-4,-2,0,-2,0,,,waterPollutionEvent,0, 藻類爆發，水體優養化
55,事件,生態旅遊：永續推廣,政府大力推廣生態旅遊，增加觀光收入，並提升民眾環保意識。 ,3,5,0,0,5,,,tourismEvent,0, 生態旅遊，永續推廣
56,事件,科技突破：淨水技術,新淨水技術問世，能有效處理污染，改善水質。 ,3,2,0,0,0,,,waterTreatmentEvent,0, 淨水技術突破，改善水質
57,事件,社區參與：環境清潔,社區居民積極參與環境清潔活動，改善市容，提升生活品質。 ,3,0,3,0,2,,,communityCleanupEvent,0, 社區清潔，提升生活品質
58,事件,企業捐款：環保基金,企業捐款成立環保基金，支持環境保護與研究，提升企業形象。 ,2,3,3,0,0,,,corporateDonationEvent,0, 企業捐款，環保基金
59,事件,公民覺醒：環保意識提升,民眾環保意識提升，自發性減少塑膠使用，支持環保政策。 ,2,0,3,0,5,,,environmentalAwarenessEvent,0, 公民覺醒，環保意識提升
60,事件,環保成果：污染改善,環境污染改善，空氣品質與水質顯著提升，民眾健康改善。 ,5,2,3,3,2,,,environmentalImprovementEvent,0, 環保成果，污染改善
61,事件,永續農業：推廣有成,政府推動永續農業政策有成，提高農產品品質與產量，並減少農藥使用。 ,5,8,0,0,2,,,sustainableAgricultureEvent,0, 永續農業，推廣有成

55,策略,公民行動：減塑生活,鼓勵公民減少使用塑膠製品，支持環保團體，推動垃圾減量與回收，促進永續生活。 ,8,0,0,0,0,,,,0,
56,策略,水土保持：坡地植樹,透過坡地植樹、修築擋土牆等水土保持措施，穩固土壤，減緩水土流失，保護水資源。 ,8,-2,0,0,0,,,,0,
57,策略,水資源管理：智慧水網,建構智慧水網，監測水資源使用狀況，減少漏水，提升水資源利用效率。 ,0,2,0,0,0,,,,,
58,策略,永續發展：跨部會合作,推動永續發展政策，整合跨部會資源，在生態保育與經濟發展間尋求平衡，制定兼顧雙方需求的政策。 ,10,10,0,0,0,,,,0,
59,策略,永續資源利用：平衡發展,人類需以永續經營的觀念管理自然資源，兼顧生態保育與經濟發展，實現平衡發展。 ,3,3,0,0,0,,,,,
60,策略,生物防治：病蟲害防治,推廣生物防治技術，減少農藥使用，保護生態環境，維護農產品安全。 ,5,-1,0,0,1,,,,,
61,策略,生態旅遊：社區參與,發展生態旅遊，讓社區居民參與其中，創造就業機會，同時保護生態環境。 ,8,5,0,0,5,,,,,
62,策略,再生能源：儲能設備,推動再生能源發展，並建置儲能設備，確保電力供應穩定，增加再生能源的使用比例。 ,3,5,0,7,0,,,,,
63,策略,再生農業：友善耕作,推廣再生農業，採用友善耕作方式，減少農藥使用，保護土壤健康，提高農產品品質。 ,7,1,0,0,1,,,,,
64,策略,污染整治：土壤復育,進行土壤污染整治，移除污染物，恢復土壤健康，保護生態環境。 ,6,-2,0,0,0,,,,,
65,策略,自然保護區：生態調查,設立自然保護區，進行生態資源調查與監測，推廣保育觀念與政策，並作為研究基地，瞭解生態變化。 ,8,-4,0,0,0,,,,0,
66,策略,社區教育：生態宣導,在社區舉辦環境保育講座，推廣生態知識，提高居民環保意識，共同參與社區保育行動。 ,5,0,0,0,0,,,,0,
17,策略,社區參與：環境監測,社區居民參與環境監測，提升環境意識，共同維護社區環境。 ,3,0,5,0,5,,,,,
67,策略,城市綠化：垂直綠化,推動城市垂直綠化，增加綠覆蓋，淨化空氣，降低都市熱島效應，創造宜居城市。 ,8,-5,0,0,0,,,,0,
68,策略,氣候調適：早期預警系統,建立早期預警系統，預測氣候變遷帶來的風險，例如乾旱、洪水等，以降低災害損失。 ,-2,0,2,8,3,,,,,
69,策略,海岸防護：減緩侵蝕,建立海岸防護設施，減緩海岸侵蝕，保護沿海地區，同時兼顧生態保護。 ,-2,3,0,2,2,,,,,
70,策略,能源政策：推動核能,推動核能政策，降低對於石化燃料的依賴,-2,8,-5,7,0,,,,,
71,策略,能源效率：節能家電補助,推動節能家電補助計畫，鼓勵民眾更換節能家電，減少能源消耗，降低碳排放。 ,0,3,0,5,0,,,,,
72,策略,能源轉型：綠能優先,推動能源轉型，增加太陽能、風力發電等再生能源使用比例，減少對化石燃料的依賴，減緩氣候變遷。 ,5,5,0,10,0,,,,0,
73,策略,國際合作：生物多樣性,簽署生物多樣性公約與CITES，強化保育政策與國際合作，提升國際形象與交流。 ,10,-5,0,0,0,,,,0,
74,策略,野生動物保護區：棲地維護,為野生動物劃設保護區，改善棲地環境，提供棲息空間，提升動物族群數量，保育野生動物。 ,8,-8,0,0,0,,,,0,
75,策略,循環經濟：廢棄物再利用,推動循環經濟，將廢棄物回收再利用，減少垃圾量，降低對自然資源的消耗。 ,5,3,0,2,2,,,,,
76,策略,智慧農業：精準灌溉,採用智慧農業技術，精準灌溉，節省水資源，提高農業生產效率，降低環境負擔。 ,1,4,0,0,1,,,,,
77,策略,森林復育：植樹造林,在受災區域進行人工造林，恢復自然棲地與水土平衡，增加碳吸納量，減緩氣候變遷。 ,10,-3,0,0,0,,,forestRecoveryInProgress,2,
78,策略,森林管理：選擇性砍伐,實施森林可持續管理，推動選擇性砍伐，維護原生森林，恢復受損林地，確保森林資源永續利用。 ,10,-4,0,0,0,,,,0,
79,策略,棲地連結：生態廊道,建立生態廊道，連結破碎的棲地，增加物種交流，維護生物多樣性。 ,10,-3,0,0,0,,,,0,
80,策略,棲地復育：移除外來種,在棲地復育過程中，移除外來入侵種，協助本土物種恢復，維護生態平衡。 ,8,-2,0,0,1,,,,,
81,策略,禁用一次性塑膠：減少垃圾,全面禁用一次性塑膠，減少塑膠垃圾的產生，降低海洋污染。 ,8,0,0,0,3,,,,,
82,策略,漁業管理：總量管制,實施漁獲總量管制，限制捕撈量，以保護海洋生物資源，確保漁業永續。 ,4,0,0,0,0,,,,0,
83,策略,碳捕捉技術：減緩排放,投資碳捕捉技術，從工業排放源捕捉二氧化碳，降低溫室氣體排放。 ,0,-5,0,8,0,,,,,
84,策略,碳稅制度：排放者付費,實施碳稅制度，讓排放二氧化碳的企業或個人付出代價，鼓勵節能減碳，降低碳排放。 ,0,-5,-3,8,0,,,,,
85,策略,綠色交通：大眾運輸優先,鼓勵民眾使用大眾運輸工具，改善交通壅塞，減少碳排放，促進城市空氣品質。 ,2,3,0,5,3,,,,,
86,策略,綠色金融：永續投資,推動綠色金融，鼓勵永續投資，支持環境友善產業，促進經濟與環境的共榮。 ,2,7,0,0,0,,,,0,
87,策略,綠色消費：環保標章,提倡選購永續農業及環保認證產品，鼓勵綠色消費，支持環境友善產業，降低環境負擔。 ,5,-2,0,0,0,,,,0,
88,策略,綠建築：屋頂花園,推動綠建築政策，鼓勵建築屋頂或牆面種植植物，減少室內耗能，降低都市熱島效應，創造綠色環境。 ,5,-1,0,0,0,,,,0,
89,策略,廢棄物處理：焚化爐改善,改善焚化爐設備，減少廢氣排放，降低對環境的污染。 ,-2,-1,3,-1,0,,,,,
90,策略,都市更新：綠化改造,在都市更新過程中，增加綠化面積，改善都市環境，提升居民生活品質。 ,4,0,0,-2,2,,,,,
91,策略,濕地保育：劃設保護區,劃設濕地保護區，禁止開發，保護濕地生態，維護水鳥等生物的棲息地。 ,12,-6,0,0,0,,,,,
92,策略,環境教育：從小扎根,加強環境教育，從小培養學生的環保意識，建立永續發展觀念。 ,2,0,0,0,7,,,,,
93,策略,環境監測：污染追蹤,建立環境監測系統，追蹤污染源，及時預警並採取改善措施，提升環境品質。 ,8,0,5,0,0,,,,0,
94,策略,環境科技：污染防治,投資環境科技研發，開發更有效的污染防治技術，提升環境品質。 ,4,0,2,0,0,,,,0,
95,策略,綠色採購：政府採購,政府帶頭採購環保產品與服務，引導市場，促進綠色產業發展。 ,3,2,1,0,2,,,,0,
